,open,high,low,close,volume,log_return,volatility,trend_slope,volume_zscore,price_dist_ma,regime_wf_viterbi,prob_crash,prob_sideways,prob_bull,regime_wf_forward
2025-05-26,109048.41,110474.41,108706.04,109464.32,4641.38117417,0.0038042633735866,0.0200800904189234,0.0280282988581728,-0.6985644007532642,0.1451070772308341,2,0.0003666203288593933,0.0019150820708071046,0.9977182976009064,2
2025-05-27,109464.33,110829.42,107536.41,108978.46,8827.06917845,-0.0044484033868707,0.0199140917782016,0.027980410025691,0.2613771979005836,0.1329516955839987,2,0.00039890174290646986,0.0014767951081675198,0.9981243031490417,2
2025-05-28,108978.45,109344.89,106790.16,107819.29,6474.20131287,-0.0106936630692061,0.0202217412145879,0.0293291009383246,-0.2742795549056477,0.113591655785218,2,0.0004057048136737522,0.0013750723413328526,0.9982192228454674,2
2025-05-29,107819.26,108943.35,105315.0,105572.58,9305.58410478,-0.0210579064886915,0.016273060138737,0.0289940009641288,0.5069695082705669,0.0852359125974474,2,0.000871491231893029,0.004153643096865244,0.9949748656721683,2
2025-05-30,105572.58,106377.66,103634.48,104033.26,7866.16241154,-0.0146880227578928,0.0166191680227848,0.0286300237038241,0.1279004560306,0.0640569891351024,2,0.0007445121898752992,0.006790281387176938,0.9924652064234591,2
2025-05-31,104033.0,104965.5,103110.01,104645.87,2403.60824408,0.0058713275242059,0.0162041523902324,0.0265042687473674,-1.2621042353165377,0.0656869796922942,2,0.00041589303368240785,0.019133080155356412,0.9804510268095241,2
2025-06-01,104645.87,105937.46,103800.81,105697.94,2369.92891564,0.0100034203358186,0.0162762930084621,0.0244855073165003,-1.249527634086285,0.0719412319898625,2,0.00038762163648425126,0.04485857952829811,0.9547537988361352,2
2025-06-02,105697.93,106000.0,103685.23,105904.94,5818.90812007,0.001956495734187,0.0159741620966943,0.0224786615772868,-0.3204359564280165,0.0692320431783696,2,0.0004209438898647246,0.11556620465609933,0.8840128514528739,2
2025-06-03,105909.79,106901.68,104910.01,105447.82,6486.4597778,-0.0043256658941082,0.0157977429422634,0.0219580316966914,-0.1208185782835561,0.0601519551584797,2,0.0004115718458058232,0.24831328257621973,0.7512751455771706,2
2025-06-04,105443.95,106058.47,104202.0,104753.38,4505.03599201,-0.0066074078214325,0.0158182347474324,0.0211929388156543,-0.5917117850389678,0.048715820185521,2,0.00028879968256051403,0.47956819317575394,0.5201430071424341,2
2025-06-05,104753.37,105999.68,100345.73,101570.2,10627.57339852,-0.0308586405499406,0.0172270134403104,0.0203757495910855,0.9265916101094234,0.0132891720361742,2,0.0012030281783066317,0.3226440440933426,0.6761529277299408,2
2025-06-06,101570.2,105439.01,101132.91,104397.99,9677.25748525,0.0274602373548052,0.0183036353798088,0.020100090831831,0.6464866143895167,0.0374765941668436,2,0.0007909037800573141,0.2089481588120904,0.7902609374070644,2
2025-06-07,104398.0,106000.0,103969.7,105619.02,4141.10124271,0.0116280463003749,0.0184418856559528,0.0198141947899482,-0.7832035198199377,0.0452165777621659,2,0.00030843899075570726,0.2859648784770832,0.713726682533784,2
2025-06-08,105619.02,106548.9,105028.3,105784.4,1998.61011035,0.0015645918475376,0.0170734894281479,0.0197041281940196,-1.2713729229274755,0.0425798182485823,2,0.0002032355395127219,0.5076102062385116,0.4921865582225674,1
2025-06-09,105784.41,110651.12,105368.27,110301.15,6581.24781856,0.0418112917781637,0.0192681261150671,0.02039164132115,-0.0863421781851146,0.0817385255919533,2,0.0009050136868965898,0.24358170805681656,0.7555132782561153,2
2025-06-10,110299.69,110420.08,108362.14,110300.24,5433.6716937,-8.250174670142042e-06,0.0191383711910849,0.0213235114756112,-0.3375580044556505,0.0769181753375504,2,0.0003623904350641122,0.26945227410691314,0.7301853354586978,2
2025-06-11,110300.25,110435.05,108091.74,108669.37,4603.3324446,-0.014896132451266,0.0185929206991984,0.0204319243389506,-0.5141804941476407,0.0578593834769114,2,0.00034845962319743015,0.3320125950265464,0.6676389453520735,2
2025-06-12,108673.77,108853.74,105706.78,105721.05,5734.67136139,-0.0275059481074357,0.018967956404664,0.0186027265862402,-0.0411561313200716,0.0267636156535398,2,0.0005169054503170343,0.3075961492200566,0.6918869453288634,2
2025-06-13,105716.45,106233.0,102746.01,106118.7,7441.52465913,0.0037542573294638,0.0169406103564071,0.0168901140602311,0.6638904155046992,0.0282096394063378,2,0.0003490290125067476,0.5232441917044991,0.47640677928177494,1
2025-06-14,106114.53,106264.36,104351.72,105465.42,2256.48702523,-0.0061751522366826,0.0169449048705358,0.0140766303869995,-1.3410060652611075,0.0197542035214751,1,8.502164078598929e-05,0.8623485592845803,0.13756641907404632,1
2025-06-15,105465.42,106184.13,104505.05,105599.25,1722.80945227,0.0012681422990903,0.0167089774413326,0.0117610508235205,-1.4777382108832402,0.0188941050934133,1,4.419365242928541e-05,0.980101130750395,0.019854675595629322,1
2025-06-16,105600.21,109000.0,104982.26,106853.38,5952.98369341,0.0118063454211841,0.016926551743716,0.0113257947031483,0.0857669627662421,0.0284004577391243,1,7.821811839643272e-05,0.9948296298707296,0.005092152012100347,1
2025-06-17,106853.38,107792.9,103363.3,104590.44,7688.94642443,-0.0214054627349231,0.0174869799988423,0.0108376954037768,0.775861586350999,0.004774374929311,1,0.00020867597952809423,0.9950919848432103,0.004699339177966026,1
2025-06-18,104590.44,105603.63,103512.38,104915.6,4918.14382744,0.0031040657451444,0.0174013079228225,0.0105371208036436,-0.2611346523400275,0.0058409771393686,1,6.572936523127329e-05,0.997419917294054,0.002514353339737667,1
2025-06-19,104915.6,105266.61,103916.37,104671.9,2279.05842007,-0.0023255214154325,0.0168078526269643,0.0104648261958998,-1.1700697469917494,0.0014903325521134,1,4.100489320186299e-05,0.9981869358466684,0.0017720592586344451,1
2025-06-20,104671.4,106553.86,102357.25,103317.8,5047.63626176,-0.0130210210593197,0.016740840955239,0.0096600874468204,-0.0324386060126296,-0.012748850421793,1,7.946954624191193e-05,0.9977240546207893,0.002196475832597598,1
2025-06-21,103317.79,104013.64,100919.19,102160.03,3287.51327489,-0.0112691695496162,0.0168409933506918,0.0081531438063038,-0.7723722720286887,-0.0247866680892661,1,5.0815990696394936e-05,0.9980191208941841,0.0019300631137369728,1
2025-06-22,102160.36,103417.0,98225.01,100996.87,7872.25874446,-0.0114509791192028,0.0167815309728766,0.0073035862630403,1.0095384702026848,-0.0368344773681599,1,0.00018037761804388876,0.9964802734208383,0.003339348961824423,1
2025-06-23,100996.87,106135.47,99677.07,105419.39,8910.86676597,0.0428570587699768,0.0194458930735494,0.0073836983874248,1.3151402971469353,0.0032083954932952,1,0.0011956177119445287,0.9802644777179992,0.018539904571768958,1
2025-06-24,105418.4,106366.29,104681.83,106141.0,5773.20907668,0.006821813842092,0.0194803004946923,0.0075419779493578,0.0902051335406275,0.0078873057161215,1,8.138459742072143e-05,0.9958488033574887,0.004069812043671544,1
2025-06-25,106141.01,108206.0,105875.0,107400.22,7072.65636297,0.011793831615683,0.0195671561974886,0.0082410914182658,0.5543525034924583,0.0178031236897647,1,0.00010801796279455592,0.9970319935464191,0.0028599884896084093,1
2025-06-26,107400.22,108345.0,106605.88,107029.64,4900.22231656,-0.0034564250421028,0.018188300062622,0.009122453497952,-0.2181223976556671,0.0123779324961982,1,5.8744673508698985e-05,0.9982220972366271,0.001719158091446384,1
2025-06-27,107029.63,107804.2,106413.79,107113.38,6310.43715745,0.0007820941748971,0.0172655212953692,0.0088746494152122,0.5222921974616416,0.0124307372628068,1,7.473020355130909e-05,0.9981447249195547,0.0017805448760003023,1
2025-06-28,107119.17,107599.81,106868.94,107352.2,1227.76803255,0.0022271182043603,0.0171033540310624,0.0075864016885524,-1.735903589518078,0.0138514217524638,1,2.8630235469138446e-05,0.9990476397287045,0.0009237300353685015,1
2025-06-29,107352.2,108550.0,107230.0,108386.44,2154.86170312,0.0095879711029819,0.0172111486325399,0.0061011162773467,-1.3295298467668109,0.0229300930887144,1,3.288146298608432e-05,0.9992407008304574,0.0007264177065706098,1
2025-06-30,108386.44,108800.0,106724.76,107173.21,4839.04838063,-0.0112566782415383,0.0146487376612616,0.0046779593804541,-0.0827240665045804,0.0109006327967302,1,3.933448106048927e-05,0.9993639856024255,0.0005966799180088261,1
2025-07-01,107173.21,107579.3,105262.0,105711.78,5152.72760186,-0.0137299765291108,0.0148890253687068,0.0033443146962206,0.0665300228204593,-0.0034315372435196,1,4.491106604223489e-05,0.9993167354029993,0.0006383535303294713,1
2025-07-02,105711.77,109823.08,105119.7,108888.32,7995.79258367,0.0296064356656687,0.01608428638725,0.0035103601929328,1.2388203388486347,0.0255944997945303,1,0.00013891722581780202,0.997614821634388,0.0022462611406502513,1
2025-07-03,108887.03,110590.0,108574.31,109628.83,6434.57921608,0.0067776175433027,0.0148339182831788,0.0038296401698986,0.5368998797146108,0.0313872545020474,1,4.6070271791281915e-05,0.9991869341134266,0.0007669956159663522,1
2025-07-04,109628.83,109812.94,107268.84,108028.6,3129.21859997,-0.0147043804864768,0.0152489506602981,0.0039538533511211,-0.8195722838273034,0.0155217063945793,1,3.440915020829177e-05,0.9995002165503138,0.0004653743008022542,1
2025-07-05,108028.6,108454.19,107783.1,108246.65,1513.15428554,0.0020164126397369,0.0151648144278027,0.0042717315974537,-1.4808842928614268,0.0166642007687759,1,2.2733332353391228e-05,0.9995701012150044,0.000407165450987147,1
2025-07-06,108246.66,109736.64,107837.7,109217.98,1651.18120197,0.008933282250284,0.0152575026160688,0.0048570329860752,-1.4170774837544369,0.0246212810747527,1,2.6368738740708657e-05,0.99951011274492,0.0004635185165417578,1
2025-07-07,109217.98,109741.64,107507.0,108269.84,4455.08353019,-0.0087190722371004,0.0152286974549335,0.0043000376365103,-0.1855685957221224,0.0153841304846106,1,3.681286010955441e-05,0.9994265144232357,0.0005366727177226928,1
2025-07-08,108271.49,109255.99,107438.33,108958.04,3785.3907416,0.0063362244521408,0.0144027381987879,0.0037834385147613,-0.4078743446285519,0.0211981531576603,1,2.940481579801368e-05,0.9995111104159535,0.00045948476741767945,1
2025-07-09,108953.58,112152.91,108329.87,111282.85,7683.83239574,0.0211123043715596,0.0149987734395101,0.0038098083814934,1.220563542798794,0.0421277579163107,1,8.639044361786857e-05,0.9985155491694765,0.0013980603858943415,1
2025-07-10,111282.84,116842.0,110541.87,116031.3,12920.20742934,0.041784823937254,0.0171750640416056,0.0041018304593243,2.658278951820003,0.085308385861044,1,0.000773701518003561,0.9793682913107704,0.019858007170000323,1
2025-07-11,116031.29,118909.74,115211.74,117582.16,10116.886206,0.0132773409808868,0.0167562167792224,0.0040604739899327,1.4948776189332016,0.0986102191334879,1,0.0002530698619272589,0.9913780465258135,0.008368883612697664,1
2025-07-12,117582.16,118244.51,116940.82,117472.65,2397.72381256,-0.0009317827439756,0.0163659351260034,0.0056095554674749,-1.021446106575403,0.0955106016549131,1,0.00011445865087308094,0.9987522158766076,0.0011333254717830327,1
2025-07-13,117472.65,119500.0,117238.69,119130.81,3461.0430314,0.0140165925504758,0.0158943006183411,0.0070857356058925,-0.6105851051100792,0.1086298886178949,1,0.0001279321252031574,0.9987117652371179,0.00116030263809969,1
2025-07-14,119130.81,123231.07,118949.18,119863.71,13536.79954839,0.0061332142462106,0.0137236956830413,0.008263139240083,2.303745478138985,0.1132094781208329,1,0.0003916510066271877,0.9911379124890286,0.00847043650346834,1
2025-07-15,119863.71,119973.3,115697.37,117781.64,23726.31356081,-0.0175229456441903,0.0146574428823712,0.0086186338222202,3.286897577828554,0.0921853567824162,1,0.0022585512278782876,0.946656504376348,0.05108494439751031,1
2025-07-16,117781.63,120134.8,117033.23,118681.68,9250.98642597,0.0076125493502081,0.0145881401199168,0.0093147012514369,0.517225948088432,0.0985544917736491,1,0.00012379041062055704,0.9915745963284542,0.008301613261375226,1
2025-07-17,118681.67,120998.76,117469.0,119273.69,8360.35130892,0.0049758172841587,0.0144663226102825,0.0095372445412398,0.3182209920258971,0.101698158596809,1,0.00010832620158347697,0.9975195283407562,0.002372145457257923,1
2025-07-18,119273.7,120918.68,116892.42,118023.05,8735.40386401,-0.0105408239468891,0.0148436617419637,0.0097206200617163,0.3658864824924344,0.0876447253520879,1,0.0001362985909016618,0.9980063565778611,0.001857344832192008,1
2025-07-19,118023.06,118564.59,117337.59,117914.17,1700.0997198,-0.0009229574522335,0.014884897484955,0.0102594463729969,-0.9638170702258608,0.0838683716570371,1,5.737546369659244e-05,0.9991100110939996,0.0008326134423015729,1
2025-07-20,117914.17,118921.76,116525.0,117312.7,2504.59032125,-0.0051139677268708,0.0149775336904063,0.0110333681609161,-0.8174904031885561,0.0758343863355379,1,5.5702910301103407e-05,0.9990780214214663,0.0008662756694415521,1
2025-07-21,117315.68,119745.93,116565.01,117428.79,5450.55450292,0.0009890881195666,0.0145968434576184,0.0113807753129731,-0.266225840679717,0.0745869353879,1,5.5419389827394404e-05,0.9989603194761317,0.0009842611322401298,1
2025-07-22,117428.79,120300.0,116185.0,120026.42,7564.58852928,0.0218797779025859,0.0144590099709439,0.0118383063648402,0.1129206093935129,0.095526368658603,1,9.999517617014392e-05,0.9980496235047418,0.0018503813199267946,1
2025-07-23,120034.21,120180.93,117342.21,118810.44,5526.13819924,-0.01018260336028,0.0138098802894753,0.0119756048478798,-0.2518167768673801,0.0817888389622865,1,7.913546849386104e-05,0.9987495265028578,0.0011713380297656139,1
2025-07-24,118810.44,119557.7,117190.0,118397.04,7137.01277011,-0.0034855597179088,0.0138936904022938,0.0119028275920306,0.0476532894795524,0.0753529884932918,1,6.47439830894266e-05,0.9988307123013582,0.001104543715917553,1
2025-07-25,118400.0,118518.2,114750.0,117633.27,24633.33644271,-0.0064718185205764,0.0134588320672007,0.0124833364109235,2.590283207145112,0.0653075219053034,1,0.00037395661225675413,0.993191561291947,0.006434482095088718,1
2025-07-26,117633.27,118371.35,117095.73,117969.63,6974.42930567,0.0028553148414012,0.0134537196279115,0.0127853186100218,-0.1899821796988314,0.0657339306106728,1,4.875979174921426e-05,0.9986341956510498,0.0013170445571884873,1
2025-07-27,117981.73,119800.0,117849.99,119465.52,4999.42180703,0.012600575714092,0.0135431531298789,0.0127038531897442,-0.5404998123068162,0.076554454780876,1,5.058370197035389e-05,0.9989884171961174,0.0009609991027487901,1
2025-07-28,119465.52,119839.0,117380.6,118070.59,7647.38438521,-0.0117451282301268,0.013703422392391,0.0124822102223034,-0.1367508747978238,0.0616333516959828,1,6.439679376843875e-05,0.9988623907821708,0.0010732124258171862,1
2025-07-29,118074.43,119284.78,116900.0,117933.39,6070.86335715,-0.001162692387274,0.0137406154344572,0.0113855481378887,-0.4176981630502958,0.0589463038823249,1,4.106428549342445e-05,0.9991823488504358,0.0007765868658617958,1
2025-07-30,117933.39,118809.43,115728.49,117830.15,4647.7410138,-0.0008757928100237,0.0131792800652099,0.0098398249551596,-0.6235717865766902,0.0565905179630577,1,3.3984123915864445e-05,0.9994103992596454,0.0005556166148298569,1
2025-07-31,117830.15,118920.0,115500.0,115761.13,4647.6521388,-0.0177153368936338,0.0104811844154589,0.0086666922655651,-0.5622747685077382,0.0367189366726276,1,3.8373618540255283e-05,0.9994998382805976,0.0004617881025976179,1
2025-08-01,115756.12,116065.12,112659.0,113248.73,9196.58441635,-0.0219422936790291,0.0110349309788044,0.0075247607295843,0.1967125053516056,0.0128530625805754,1,6.377715037723238e-05,0.9991576082384939,0.0007786146095030275,1
2025-08-02,113248.83,114023.58,112000.0,112542.74,2946.5811158,-0.0062534895645968,0.0110753138092112,0.0064687513220242,-0.8454468045922557,0.0053836905464963,1,2.2749871741961364e-05,0.9995236268191504,0.00045362330759121926,1
2025-08-03,112542.75,114794.99,111903.68,114215.73,2212.37278435,0.0147559679344879,0.0111299554107713,0.0066581043109026,-0.9491555369409131,0.0187364118320144,1,2.8963932384254467e-05,0.9994311580141025,0.0005398780534630818,1
2025-08-04,114215.7,115756.06,114118.18,115051.85,4655.53866243,0.0072938677752059,0.0111751857208736,0.0069893037627922,-0.4849145676932626,0.0244666173388357,1,2.6053867544027508e-05,0.9995141649088164,0.0004597812237050663,1
2025-08-05,115056.14,115112.75,112622.14,114112.95,4943.38930608,-0.0081941489570704,0.0107005703312547,0.0070101257011572,-0.3646538923372338,0.0147943173143849,1,2.7855199539856213e-05,0.9995250581774159,0.000447086624472643,1
2025-08-06,114112.95,115749.99,113347.87,115028.83,4481.39474697,0.0079940452362643,0.0107171375294925,0.0075138685137461,-0.416073363766331,0.0210435224907286,1,2.7366826828668654e-05,0.9994857368018866,0.00048689637038300086,1
2025-08-07,115028.83,117687.0,114268.6,117515.49,5804.23960803,0.021387362086145,0.0117597586404547,0.0085910397936006,-0.1081154890668739,0.0407880731708896,1,4.6793241078699854e-05,0.9991456294723515,0.0008075772848027677,1
2025-08-08,117515.69,117687.0,115800.0,116683.79,4870.3042426,-0.0071025282086162,0.0116393199759304,0.0091493033063047,-0.2702924647956951,0.0312279020222,1,3.0474391176068517e-05,0.9994396876466453,0.0005298379625063969,1
2025-08-09,116683.79,117937.89,116343.34,116492.51,2586.17129292,-0.0016406473805963,0.0116415434708921,0.0097844234462383,-0.7780807107711171,0.0271454850459497,1,2.3743343766652236e-05,0.9994877574509188,0.0004884992057004569,1
2025-08-10,116492.5,119324.08,116480.0,119309.37,2850.61404026,0.0238928884182334,0.0127449429741884,0.0114936789127914,-0.7262735502641005,0.0488106703739244,1,5.373211171465368e-05,0.9988994949093974,0.0010467729801725916,1
2025-08-11,119309.37,122319.14,118050.0,118701.84,7220.80819945,-0.0051050647525167,0.0128097259077871,0.012731612074443,0.207671325210382,0.0402320592577524,1,4.7668740515929756e-05,0.9989852373860763,0.0009670938717199859,1
2025-08-12,118701.83,120327.0,118190.81,120113.18,4615.45835079,0.0118196621873342,0.0121414021593181,0.0130649589956358,-0.3290208988792399,0.0498963477042409,1,3.86398231441423e-05,0.9991567173941179,0.0008046427838540744,1
2025-08-13,120109.04,123740.24,118931.34,123365.63,8512.8860955,0.0267180826079029,0.0132118565575859,0.0139342804305432,0.4855578407049703,0.0750883855134234,1,0.00010695016801502095,0.9977822151675536,0.0021108346650611414,1
2025-08-14,123365.63,124533.0,117208.97,118389.79,10154.04939662,-0.0411700619308971,0.0161884109969794,0.0135275151156638,0.7967699653525876,0.0297532826094817,1,0.0010631913983995957,0.9874598911601699,0.01147691744161812,1
2025-08-15,118389.79,119339.57,116859.32,117436.96,4990.799358,-0.0080808066509234,0.0162243264134178,0.012332347416228,-0.2262190073150443,0.0196196003632275,1,6.141098420578314e-05,0.9969905303222708,0.0029480586938069914,1
2025-08-16,117436.95,118028.68,117222.01,117455.68,1781.69438526,0.0001593919676632,0.0162106030136157,0.0110340374285342,-1.5216136700994127,0.0179539958490008,1,3.0255877629933195e-05,0.9986295907887441,0.0013401533334960556,1
2025-08-17,117455.69,118641.6,117249.49,117488.6,2021.61751952,0.0002802366605004,0.0159446320230211,0.0102261189977303,-1.2928077013509796,0.0164534112366677,1,2.929810999749304e-05,0.9989203939485575,0.0010503079400618048,1
2025-08-18,117488.59,117633.8,114703.26,116286.76,6762.85366719,-0.0102820980649633,0.0158975193279703,0.0086009749109336,0.7360414244765793,0.0046822903225278,1,8.24507845493917e-05,0.9983201696894591,0.0015973795252682355,1
2025-08-19,116286.75,116792.87,112696.56,112856.19,7918.58452813,-0.0299448562036495,0.0171300712679953,0.0076764901971499,1.157051965204403,-0.0259133305583613,1,0.0004193814123330908,0.9946711124674024,0.004909506120944691,1
2025-08-20,112853.66,114627.37,112344.11,114276.0,5764.27605073,0.0125022216677726,0.0174239351710143,0.0073474637020948,0.2395809250753295,-0.0151146852564365,1,9.470761483579041e-05,0.996993881123685,0.0029114112610646417,1
2025-08-21,114276.0,114812.0,111964.0,112480.3,6033.74435365,-0.0158384798002862,0.0173409940715573,0.0061800874793856,0.3236334567548845,-0.0311907245427557,1,9.751117061540305e-05,0.9976949699366043,0.0022075188910994207,1
2025-08-22,112480.29,117416.73,111649.75,116908.68,8547.72089091,0.0386150220188997,0.0187283811017346,0.0056808857154843,1.4080983504949112,0.0056903758373691,1,0.0006048693068772335,0.9902417688336257,0.009153361859603153,1
2025-08-23,116911.9,116999.03,114505.0,115383.87,2245.41925268,-0.0131285476106239,0.0189299668867486,0.0055800501122841,-1.2266693451005284,-0.0086810543271367,1,3.8506579502582565e-05,0.9984159201901018,0.0015455732301958825,1
2025-08-24,115383.87,115616.53,110635.0,113478.0,4602.76322486,-0.0166555840735264,0.0190448710979495,0.0054975049374319,-0.3036253496317934,-0.0259309025607449,1,7.016975002430934e-05,0.99837529021008,0.0015545400414157622,1
2025-08-25,113478.0,113645.32,109275.74,110127.74,8509.20658676,-0.0299680207702979,0.0200123854350388,0.0041827691147463,1.2575327979442488,-0.0548363840659174,1,0.0006825338906815555,0.9938419400795083,0.005475526030427836,1
2025-08-26,110127.74,112399.99,108670.0,111788.01,7735.56524843,0.0149633451252587,0.0202948320462901,0.0041675829743119,0.8640837541055608,-0.0411662621669753,1,0.0002591548507151475,0.9948912959415895,0.004849549206425195,1
2025-08-27,111788.04,112683.39,110351.11,111253.21,5151.42127925,-0.0047955353266658,0.0202037550525173,0.0033111823227023,-0.2051229169883145,-0.0461289384416232,1,7.900446917844423e-05,0.9978805501625364,0.002040445366687815,1
2025-08-28,111253.22,113480.0,110858.78,112574.85,4637.29182209,0.0118095591790438,0.0197624260404543,0.0022709648706887,-0.3916926608435342,-0.0350111551659023,1,7.216611609422516e-05,0.9984085125964476,0.0015193212865826677,1
2025-08-29,112574.84,112642.53,107469.13,108378.32,7806.0938333,-0.0379902647388322,0.0212510023295196,6.216323423617591e-05,0.8324071448411823,-0.0697632149157537,1,0.0008074988866528895,0.9953010425919749,0.0038914585209588594,1
2025-08-30,108378.32,108928.79,107369.69,108827.93,2828.67461609,0.0041399420335259,0.0213138561257647,-0.0015992063341971,-1.1804297136693285,-0.0644982407109089,1,6.39560806114304e-05,0.9986280559447175,0.0013079879737425623,1
2025-08-31,108827.92,109489.79,108060.79,108247.95,2702.50957636,-0.0053435819774669,0.0203875997563909,-0.0037960203152248,-1.22421338663025,-0.0680057526615547,1,4.478081194970617e-05,0.9993162786724694,0.0006389405150364455,1
2025-09-01,108247.95,109907.51,107250.0,109240.55,5396.96365977,0.0091279023196844,0.0206065290974416,-0.0059043604881095,-0.1042620948041882,-0.057855121491713,1,7.539223374745943e-05,0.999428589698284,0.0004960180692367552,1
2025-09-02,109240.55,111801.86,108400.0,111247.94,7398.40595759,0.0182090726423554,0.0208962287235566,-0.0076246825894203,0.6515647990183439,-0.0391143863681986,1,0.00012021700244759232,0.9994331861045925,0.00044659689337151956,1
2025-09-03,111247.94,112600.0,110533.77,111756.41,5205.45031255,0.004560188006639,0.019817676384039,-0.0073511455364606,-0.1764457523473696,-0.0337168164358027,1,5.357210706118252e-05,0.9997258476168477,0.00022058027718832373,1
2025-09-04,111756.4,112235.6,109321.0,110720.79,5253.71408228,-0.0093099650681054,0.018025056446915,-0.0072239006774416,-0.0653747909819417,-0.04135140849816,1,5.6890648141794574e-05,0.9996885288321631,0.0002545805189811286,1
2025-09-05,110714.48,113390.0,110202.36,110670.02,7218.59124481,-0.0004586459653855,0.0179983514087874,-0.0071269781465734,0.7826148019305138,-0.040361265426942,1,7.918913775971258e-05,0.9995404771059132,0.00038033375656450593,1
2025-09-06,110670.02,111317.65,109993.0,110212.6,1621.65017738,-0.0041417532432952,0.0179871477167114,-0.0067754678315115,-1.7532287671434288,-0.0430314043808622,1,3.138184703681029e-05,0.9997448266936497,0.0002237914585933546,1
2025-09-07,110214.21,111600.0,110200.01,111129.61,1646.11764246,0.008285950037165,0.0181449798483188,-0.0064650795062923,-1.710184195839353,-0.0339308478823773,1,3.680644246445429e-05,0.9997090797563787,0.0002541138014614942,1
2025-09-08,111120.38,112940.84,110600.0,112072.57,5158.43294831,0.0084494301090158,0.0182113092985737,-0.0063343502914906,-0.1084221265531862,-0.0248450997568677,1,5.045183515529701e-05,0.999671521158905,0.0002780270076324658,1
2025-09-09,112072.57,113292.96,110765.72,111549.32,5158.45733241,-0.0046797829581618,0.0170538328733153,-0.0059782540180031,-0.0509657455097906,-0.028403855765045,1,4.7608619512611765e-05,0.9996820604793761,0.000270330899679522,1
2025-09-10,111546.61,114362.1,110919.55,113983.97,7249.99346721,0.0215909995334776,0.0175109658359944,-0.0055379179674087,0.8746367726113481,-0.0061518990429469,1,0.00010072526044042234,0.9992757013841601,0.0006235733565275674,1
2025-09-11,113983.98,115554.53,113433.92,115540.0,5575.3607407,0.013558965880792,0.0173661706117898,-0.0047489219712184,0.1186451462656291,0.0079902938683073,1,5.7736751878257873e-05,0.9996112859633901,0.0003309772830210144,1
2025-09-12,115540.01,116833.25,114774.19,116106.03,6493.57632751,0.0048870349864921,0.0151599496191086,-0.0039664578928108,0.6153249642276172,0.0133335073744337,1,5.996325954950541e-05,0.9995534667628058,0.0003865699784895648,1
2025-09-13,116106.03,116378.04,115177.53,115968.35,2173.49651785,-0.0011865162897549,0.0148771215235195,-0.0033433654603574,-1.4646722174733164,0.0124261118998987,1,3.308360777818646e-05,0.9997796078269438,0.00018730856604567338,1
2025-09-14,115968.33,116226.61,115166.0,115314.13,1967.88683794,-0.0056573394135604,0.0144397356927874,-0.002781737616684,-1.424221400241972,0.0071816352478622,1,3.06932148000883e-05,0.9997698846670782,0.00019942211890730034,1
2025-09-15,115314.12,116802.0,114395.84,115381.08,6142.67859527,0.0005804195230543,0.0126119728453572,-0.0024414448591894,0.5644590432403759,0.0084859372794641,1,5.162680316803707e-05,0.9995288968622217,0.00041947633542327537,1
2025-09-16,115381.07,117000.0,114750.0,116832.56,6012.58313417,0.012501409509729,0.0124985164481801,-0.0020866116934236,0.5637135384873486,0.0213936176297455,1,5.599197242437809e-05,0.9994437475786684,0.0005002604494376468,1
2025-09-17,116832.56,117327.24,114724.57,116484.4,7151.30033814,-0.0029844402088758,0.0124547154384332,-0.0019398781363837,1.0580905461480177,0.018607940176757,1,7.452532267834582e-05,0.9993491935216666,0.0005762811547570653,1
2025-09-18,116484.4,117998.17,116125.08,117117.99,7140.41942024,0.0054245297202851,0.0122848655868652,-0.0017734691742284,0.9702730611500562,0.0242759973873728,1,6.50366712573334e-05,0.9993653621715769,0.000569601156484085,1
2025-09-19,117117.99,117516.36,115132.71,115690.55,5874.11552075,-0.0122629340668013,0.008935937167118,-0.0013213480293174,0.4262486431032031,0.0118045607286995,1,7.265969973254973e-05,0.9994799227694857,0.0004474175309388008,1
2025-09-20,115690.55,116194.63,115463.22,115752.4,2830.8502542,0.0005344729789552,0.0089497665805286,-0.0001689103181338,-1.0884267156081318,0.0119023439214651,1,2.9446753043769877e-05,0.9997213607047281,0.0002491925424987666,1
2025-09-21,115752.9,115900.02,115237.16,115282.27,2071.01892785,-0.0040697844085689,0.0088949849382166,0.0005262706703864,-1.422813098233326,0.0073100100046597,1,2.596303750675134e-05,0.9997331033011427,0.0002409336625978987,1
2025-09-22,115282.26,115441.37,111761.22,112736.59,8494.39097785,-0.0223296070731449,0.0103421664568807,0.0005211365022003,1.5355421360913009,-0.0146788640166076,1,0.00019881167003395127,0.9984275648554254,0.001373623475815173,1
2025-09-23,112736.59,113357.0,111502.08,112017.21,4512.04618772,-0.0064015154061467,0.0097303931513412,0.0001152267451301,-0.228208186212339,-0.0204466557246498,1,3.732054358751327e-05,0.9994512067903559,0.0005114726644540743,1
2025-09-24,112017.21,113999.98,111066.07,113348.17,4932.88303511,0.0118117119338238,0.0100126646338759,-6.185056696751924e-06,-0.0243727471542288,-0.0086752574270537,1,4.366884638272701e-05,0.9993773137846956,0.0005790173687266304,1
